text_index,true_equation,gpm_equation,mlp_y,gpm_y,mlp_rel_err,gpm_rel_err,mlp_train_time,gpm_train_time
807,x1,"sqrt(mul(X0, X0))","[1.49616704 1.49616704 1.49616704 1.49616704 1.49578842 1.49498416
 1.49417991 1.49337566 1.4925714  1.49176715 1.4909629  1.49015864
 1.48935439 1.48855013 1.48774588 1.48694163 1.48613737 1.48533312
 1.48452887 1.48372461 1.48292036 1.48211611 1.48131185 1.4805076
 1.47970335 1.47889909 1.47809484 1.47729059 1.47648633 1.47568208]","[3.1 3.2 3.3 3.4 3.5 3.6 3.7 3.8 3.9 4.  4.1 4.2 4.3 4.4 4.5 4.6 4.7 4.8
 4.9 5.  5.1 5.2 5.3 5.4 5.5 5.6 5.7 5.8 5.9 6. ]",0.44065087342152504,0.0,2.0862348079681396,4.139634609222412
808,-sin(0.22*x1),"div(mul(-0.154, X0), sqrt(mul(sqrt(0.314), log(-0.409))))","[-0.65548928 -0.67610862 -0.69672795 -0.71734729 -0.73796662 -0.75858595
 -0.77920529 -0.79982462 -0.82044396 -0.84106329 -0.86168263 -0.88230196
 -0.9029213  -0.92354063 -0.94415997 -0.9647793  -0.98539864 -1.00601797
 -1.02663731 -1.04725664 -1.06787597 -1.08849531 -1.10911464 -1.12973398
 -1.15035331 -1.17097265 -1.19159198 -1.21221132 -1.23283065 -1.25344999]","[-0.67593398 -0.6977383  -0.71954262 -0.74134694 -0.76315126 -0.78495558
 -0.80675991 -0.82856423 -0.85036855 -0.87217287 -0.89397719 -0.91578151
 -0.93758584 -0.95939016 -0.98119448 -1.0029988  -1.02480312 -1.04660745
 -1.06841177 -1.09021609 -1.11202041 -1.13382473 -1.15562905 -1.17743338
 -1.1992377  -1.22104202 -1.24284634 -1.26465066 -1.28645498 -1.30825931]",0.020064964138976255,0.03200792710474985,0.5255997180938721,8.200591087341309
809,-1.25*x1*sin(0.6*x1-0.56),"mul(mul(-0.946, X0), log(div(X0, -0.869)))","[-3.62950415 -3.77593968 -3.9223752  -4.06881073 -4.21524625 -4.36168178
 -4.5081173  -4.65455283 -4.80098835 -4.94742388 -5.0938594  -5.24029493
 -5.38673045 -5.53316598 -5.6796015  -5.82603703 -5.97247255 -6.11890808
 -6.2653436  -6.41177913 -6.55821465 -6.70465018 -6.8510857  -6.99752123
 -7.14395675 -7.29039228 -7.43682781 -7.58326333 -7.72969886 -7.87613438]","[ -3.72972217  -3.94612615  -4.16548626  -4.38771291  -4.61272175
  -4.84043327  -5.07077238  -5.30366804  -5.53905297  -5.77686331
  -6.01703843  -6.25952062  -6.50425496  -6.75118906  -7.00027291
  -7.25145873  -7.50470083  -7.75995543  -8.01718062  -8.27633616
  -8.53738346  -8.8002854   -9.06500631  -9.33151188  -9.59976906
  -9.86974598 -10.14141193 -10.41473729 -10.68969343 -10.96625272]",8.409844230772737,20.627952174183577,1.8198957443237305,80.12473773956299
810,sin(0.42*sqrt(x1)),"sin(mul(sqrt(X0), sin(sqrt(-0.177))))","[0.65636698 0.65683759 0.65730819 0.65777879 0.6582494  0.65872
 0.65919061 0.65966121 0.66013182 0.66060242 0.66107303 0.66154363
 0.66201423 0.66248484 0.66295544 0.66342605 0.66389665 0.66436726
 0.66483786 0.66530847 0.66577907 0.66624967 0.66672028 0.66719088
 0.66766149 0.66813209 0.6686027  0.6690733  0.66954391 0.67001451]","[0.65925474 0.6678714  0.67626791 0.68445313 0.69243532 0.70022219
 0.70782091 0.71523822 0.72248041 0.72955341 0.73646279 0.7432138
 0.7498114  0.75626027 0.76256485 0.76872933 0.77475771 0.78065377
 0.78642111 0.79206317 0.79758322 0.80298437 0.80826962 0.81344181
 0.81850366 0.8234578  0.82830672 0.83305284 0.83769845 0.84224577]",0.015028895123318889,0.0002110799025433588,0.6035943031311035,11.641977071762085
811,sin(sin(x1+0.16)),"sin(sin(add(0.181, X0)))","[-0.06324187 -0.14420436 -0.22516684 -0.30612932 -0.3870918  -0.45945221
 -0.50957702 -0.55970184 -0.60982665 -0.65995147 -0.71007628 -0.76020109
 -0.81032591 -0.86045072 -0.91057554 -0.96070035 -1.01082516 -1.06094998
 -1.11107479 -1.16119961 -1.21132442 -1.26144924 -1.31157405 -1.36169886
 -1.41182368 -1.46194849 -1.51207331 -1.56219812 -1.61232293 -1.66244775]","[-0.13814814 -0.23456299 -0.32648357 -0.41238432 -0.4910646  -0.56168771
 -0.62378643 -0.67723734 -0.72220913 -0.7590921  -0.78841724 -0.81077297
 -0.82672659 -0.83675639 -0.84119844 -0.84021109 -0.8337586  -0.82161487
 -0.80338685 -0.77855676 -0.74654105 -0.70676277 -0.65873257 -0.602132
 -0.5368916  -0.46325545 -0.38182417 -0.29356966 -0.19981734 -0.10219533]",0.35852635390792104,0.000130132367064478,2.3761940002441406,64.57415747642517
812,1.73*x1-1.23,"add(add(-0.797, X0), mul(0.496, add(add(X0, -0.918), mul(0.496, X0))))","[4.07816002 4.20888687 4.33961371 4.47034056 4.6010674  4.73179425
 4.86252109 4.99324794 5.12397478 5.25470163 5.38542848 5.51615532
 5.64688217 5.77760901 5.90833586 6.0390627  6.16978955 6.30051639
 6.43124324 6.56197009 6.69269693 6.82342378 6.95415062 7.08487747
 7.21560431 7.34633116 7.477058   7.60778485 7.7385117  7.86923854]","[4.14945282 4.3237229  4.49799298 4.67226307 4.84653315 5.02080323
 5.19507332 5.3693434  5.54361348 5.71788356 5.89215365 6.06642373
 6.24069381 6.4149639  6.58923398 6.76350406 6.93777415 7.11204423
 7.28631431 7.46058439 7.63485448 7.80912456 7.98339464 8.15766473
 8.33193481 8.50620489 8.68047498 8.85474506 9.02901514 9.20328522]",0.00973188442337062,3.80265763467425e-05,3.4768688678741455,47.23025465011597
813,0.5*x1+0.51*sin(0.08*x1),"mul(X0, 0.121)","[0.4677744  0.48852259 0.50927078 0.53001897 0.55076715 0.57151534
 0.59226353 0.61301172 0.63375991 0.6545081  0.67525628 0.69600447
 0.71675266 0.73750085 0.75824904 0.77899723 0.79974541 0.8204936
 0.84124179 0.86198998 0.88273817 0.90348636 0.92423455 0.94498273
 0.96573092 0.98647911 1.0072273  1.02797549 1.04872368 1.06947186]","[0.37591344 0.38803968 0.40016592 0.41229216 0.42441841 0.43654465
 0.44867089 0.46079713 0.47292337 0.48504961 0.49717585 0.50930209
 0.52142833 0.53355457 0.54568081 0.55780705 0.56993329 0.58205953
 0.59418577 0.60631201 0.61843825 0.63056449 0.64269073 0.65481697
 0.66694321 0.67906945 0.69119569 0.70332193 0.71544817 0.72757441]",0.03960013459220246,0.15017323472751212,0.4640998840332031,71.38690900802612
814,0.94*(-x1)**(1/4),"sqrt(mul(sqrt(div(-0.778, X0)), exp(log(X0))))","[1.27716313 1.29266825 1.30795794 1.32212307 1.3362882  1.35045334
 1.36461847 1.3787836  1.39294874 1.40711387 1.421279   1.43544414
 1.44960927 1.4637744  1.47793954 1.49210467 1.5062698  1.52043494
 1.53460007 1.54876521 1.56293034 1.57709547 1.59126061 1.60542574
 1.61959087 1.63375601 1.64792114 1.66208627 1.67625141 1.69041654]","[1.24615588 1.25608619 1.26578642 1.27526863 1.28454392 1.29362253
 1.30251393 1.31122689 1.31976953 1.32814944 1.33637367 1.3444488
 1.352381   1.36017603 1.36783929 1.37537588 1.38279058 1.39008788
 1.39727203 1.40434705 1.41131673 1.41818466 1.42495423 1.43162867
 1.43821104 1.44470426 1.45111109 1.45743416 1.46367599 1.46983898]",0.007974420816320046,1.4649454135461509e-05,2.8285019397735596,4.122685194015503
815,sqrt(sin(x1)),sqrt(sin(X0)),"[ 0.47038466  0.42953927  0.38869388  0.34784849  0.30700311  0.26615772
  0.22531233  0.18446694  0.14362155  0.10277616  0.06193078  0.02108539
 -0.01976    -0.06060539 -0.10145078 -0.14229617 -0.18314155 -0.22398694
 -0.26483233 -0.30567772 -0.34652311 -0.3873685  -0.42821388 -0.46905927
 -0.50990466 -0.55075005 -0.59159544 -0.63244083 -0.67328621 -0.7141316 ]","[0.20391337 0.24160742 0.39717212 0.50551073 0.59226956 0.6652221
 0.72789844 0.78221346 0.82931668 0.86994396 0.90458671 0.93358223
 0.95716557 0.97550093 0.98870123 0.99684051 0.99996163 0.99808046
 0.99118748 0.97924679 0.96219264 0.93992269 0.91228693 0.87907024
 0.83996448 0.7945229  0.7420819  0.68161733 0.61145455 0.52859767]",1.0543513726896208,6.856355872531548e-06,2.511409044265747,4.127466917037964
816,sqrt(x1)+sqrt(x1-0.21),"sqrt(div(add(X0, -0.061), -0.259))","[3.73321069 3.8291977  3.92518472 4.02117174 4.11715876 4.21314578
 4.30913279 4.40511981 4.50110683 4.59709385 4.6870154  4.77446091
 4.86190642 4.94935194 5.03679745 5.12424296 5.21168847 5.29913399
 5.3865795  5.47402501 5.56147053 5.64891604 5.73636155 5.82380707
 5.91125258 5.99869809 6.08614361 6.17358912 6.26103463 6.34848014]","[3.42517672 3.48106764 3.53607527 3.5902402  3.64360001 3.69618958
 3.74804133 3.79918546 3.84965018 3.89946188 3.94864525 3.9972235
 4.04521842 4.09265054 4.1395392  4.18590267 4.23175821 4.27712216
 4.32200999 4.36643638 4.41041529 4.45395997 4.49708303 4.53979649
 4.5821118  4.62403989 4.66559121 4.70677572 4.74760298 4.78808213]",0.04494527961365295,0.00015459385497775246,0.7835688591003418,77.87180042266846
817,1.36*sqrt(x1),"sqrt(add(mul(0.825, X0), X0))","[2.42840711 2.49976536 2.57112361 2.64248186 2.71384011 2.78519836
 2.8565566  2.92791485 2.9992731  3.07063135 3.1419896  3.21334785
 3.2847061  3.35606435 3.4274226  3.49878084 3.57013909 3.64149734
 3.71285559 3.78421384 3.85557209 3.92693034 3.99828859 4.06964683
 4.14100508 4.21236333 4.28372158 4.35507983 4.42643808 4.49779633]","[2.37861604 2.41667632 2.4541464  2.49105293 2.52742059 2.56327232
 2.59862947 2.63351196 2.66793842 2.70192626 2.73549185 2.76865054
 2.80141677 2.83380417 2.86582557 2.89749312 2.92881828 2.95981192
 2.99048437 3.0208454  3.0509043  3.08066992 3.11015069 3.13935462
 3.16828938 3.19696227 3.22538027 3.25355006 3.28147804 3.30917033]",0.04737792203832999,1.5446849732844117e-05,3.239257574081421,19.252333879470825
818,x1**2+0.41*x1,"mul(exp(X0), mul(X0, 0.082))","[ 4.74774985  5.11072786  5.47370587  5.83668388  6.19966189  6.5014265
  6.79264384  7.08386118  7.37507853  7.66629587  7.95751321  8.24873056
  8.5399479   8.83116524  9.12238259  9.41359993  9.70481728  9.99603462
 10.28725196 10.57846931 10.86968665 11.16090399 11.45212134 11.74333868
 12.03455602 12.32577337 12.61699071 12.90820805 13.1994254  13.49064274]","[  5.65396629   6.45016683   7.35130357   8.37064228   9.52307837
  10.82533295  12.29617214  13.95665217  15.83039362  17.94388785
  20.32683958  23.01254981  26.03834368  29.44604857  33.28252827
  37.60027971  42.45809946  47.92182818  54.06518191  60.97068033
  68.73068321  77.44854741  87.23991844  98.23417209 110.57602331
 124.42732166 139.96905476 157.40358364 176.95713654 198.8825909 ]",0.1597422556783019,4.83121061629773,4.558987617492676,78.87816286087036
819,sqrt(sin(x1)),sqrt(sin(X0)),"[ 0.41627772  0.36401351  0.3117493   0.25948509  0.20722088  0.15495667
  0.10269246  0.05042825 -0.00183596 -0.05410017 -0.10636438 -0.15862859
 -0.2108928  -0.26315701 -0.31542122 -0.36768543 -0.41994964 -0.47221385
 -0.52447806 -0.57674227 -0.62900648 -0.68127069 -0.7335349  -0.78579911
 -0.83806332 -0.89032753 -0.94259174 -0.99485595 -1.04712016 -1.09938437]","[0.20391337 0.24160742 0.39717212 0.50551073 0.59226956 0.6652221
 0.72789844 0.78221346 0.82931668 0.86994396 0.90458671 0.93358223
 0.95716557 0.97550093 0.98870123 0.99684051 0.99996163 0.99808046
 0.99118748 0.97924679 0.96219264 0.93992269 0.91228693 0.87907024
 0.83996448 0.7945229  0.7420819  0.68161733 0.61145455 0.52859767]",1.5970700474200517,6.856355872531548e-06,1.590545415878296,4.0726847648620605
820,x1**2-0.21*x1+sqrt(x1+0.3)-0.62,"add(mul(sqrt(X0), sqrt(0.116)), mul(X0, X0))","[ 8.42948261  8.64325769  8.84249527  8.99723287  9.15197048  9.30670808
  9.46144568  9.61618328  9.77092089  9.92565849 10.08039609 10.23513369
 10.3898713  10.5446089  10.6993465  10.8540841  11.00882171 11.16355931
 11.31829691 11.47295798 11.62599058 11.77902317 11.93205577 12.08508836
 12.23812096 12.39115355 12.54418615 12.69721874 12.85025134 13.00328394]","[10.21040826 10.85001541 11.50947357 12.18878949 12.88796938 13.60701904
 14.34594387 15.10474888 15.88343877 16.68201796 17.50049055 18.33886044
 19.19713127 20.07530647 20.97338928 21.89138278 22.82928985 23.78711324
 24.76485555 25.76251926 26.7801067  27.81762011 28.87506162 29.95243326
 31.04973694 32.16697453 33.30414778 34.46125837 35.63830793 36.83529799]",0.2353402768068506,1.2667739599921641e-05,0.642108678817749,76.23399257659912
821,0.84*sqrt(0.09*x1-1),0.779,"[0.77806523 0.81504277 0.8520203  0.88899784 0.92597538 0.96295291
 0.99993045 1.03690798 1.07388552 1.11086305 1.14784059 1.18481812
 1.22179566 1.2587732  1.29575073 1.33272827 1.3697058  1.40668334
 1.44366087 1.48063841 1.51761594 1.55459348 1.59157101 1.62854855
 1.66552609 1.70250362 1.73948116 1.77645869 1.81343623 1.85041376]","[0.77915789 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789
 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789
 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789
 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789
 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789 0.77915789]",0.574020262735361,0.01882895457722162,0.6254479885101318,69.5244152545929
822,sin(x1-0.76),"sin(add(-0.766, X0))","[ 0.75739685  0.71475136  0.67210588  0.62946039  0.5868149   0.54416942
  0.50152393  0.45887844  0.41623296  0.37358747  0.33094198  0.28829649
  0.24565101  0.20300552  0.16036003  0.11771455  0.07506906  0.03242357
 -0.01022191 -0.0528674  -0.09551289 -0.13815837 -0.18080386 -0.22344935
 -0.26609483 -0.30874032 -0.35138581 -0.39403129 -0.43667678 -0.47932227]","[ 0.72249901  0.6498675   0.57074272  0.48591528  0.39623273  0.30259116
  0.20592619  0.10720368  0.00741002 -0.09245767 -0.19140156 -0.28843303
 -0.38258257 -0.47290947 -0.55851122 -0.6385325  -0.71217379 -0.77869926
 -0.83744423 -0.88782174 -0.92932842 -0.96154956 -0.98416321 -0.99694344
 -0.99976253 -0.99259233 -0.97550447 -0.94866969 -0.91235612 -0.86692659]",0.35641247819487887,2.2278189674669575e-05,1.6684324741363525,4.090632677078247
823,0.68,"sqrt(div(-0.424, 0.918))","[0.62875546 0.62294248 0.61712951 0.61131653 0.60550356 0.59969058
 0.5938776  0.58806463 0.58225165 0.57643868 0.5706257  0.56481272
 0.55899975 0.55318677 0.5473738  0.54156082 0.53574784 0.52642596
 0.51501339 0.50360082 0.49218825 0.48077568 0.4693631  0.45795053
 0.44653796 0.43512539 0.42371282 0.41230025 0.40088767 0.3894751 ]","[0.67993185 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185
 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185
 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185
 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185
 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185 0.67993185]",0.021057616736603373,0.0005236728394463208,0.8502447605133057,4.10936713218689
824,0.96*sqrt(-x1),"sqrt(mul(sqrt(sin(exp(sin(0.004)))), X0))","[1.70727049 1.7402251  1.77317971 1.80613432 1.83908893 1.87204354
 1.90499816 1.93795277 1.97090738 2.00386199 2.0368166  2.06977121
 2.10272583 2.13568044 2.16863505 2.20158966 2.23454427 2.26930516
 2.32270187 2.37609857 2.42949528 2.48289199 2.53628869 2.5896854
 2.64308211 2.69647882 2.74987552 2.80327223 2.85666894 2.91006564]","[1.68741322 1.71441355 1.74099519 1.76717703 1.7929766  1.81841017
 1.84349287 1.86823885 1.89266131 1.91677261 1.94058437 1.96410746
 1.98735215 2.01032808 2.03304437 2.05550963 2.077732   2.0997192
 2.12147853 2.14301693 2.16434101 2.18545703 2.20637097 2.22708852
 2.24761512 2.26795594 2.28811595 2.30809987 2.32791225 2.34755743]",0.014231697948006774,7.61941867607787e-06,1.4690134525299072,11.65369987487793
825,1.31*x1-0.8,"add(-0.198, log(add(exp(X0), -0.533)))","[3.25270931 3.38359048 3.51447165 3.64535282 3.77623399 3.90711516
 4.03799633 4.1688775  4.29975867 4.43063984 4.56152101 4.69240217
 4.82328334 4.95416451 5.08504568 5.21592685 5.34680802 5.4755162
 5.59946379 5.72341138 5.84735897 5.97130656 6.09525414 6.21920173
 6.34314932 6.46709691 6.5910445  6.71499209 6.83893968 6.96288726]","[2.87738087 2.97972041 3.08183261 3.18373997 3.28546268 3.38701891
 3.48842496 3.5896955  3.69084375 3.79188159 3.89281974 3.99366785
 4.09443464 4.19512795 4.29575487 4.39632179 4.49683449 4.59729817
 4.69771754 4.79809685 4.89843994 4.99875028 5.099031   5.19928494
 5.29951466 5.39972247 5.49991048 5.60008055 5.70023442 5.80037363]",2.056868841521173e-05,0.0233663384615576,1.8168020248413086,79.83014369010925
826,-sin(0.93*x1**2),"log(sin(exp(sin(add(X0, 0.409)))))","[-1.52131745 -1.83585854 -2.15039963 -2.46494072 -2.77948181 -3.0940229
 -3.40856399 -3.72310508 -4.03764617 -4.35218726 -4.66672835 -4.96638473
 -5.2035272  -5.44066967 -5.67781215 -5.91495462 -6.15209709 -6.38923956
 -6.62638203 -6.8635245  -7.10066697 -7.33780944 -7.57495191 -7.81209438
 -8.04923685 -8.28637932 -8.52352179 -8.76066427 -8.99780674 -9.23494921]","[-0.44151135 -0.51889653 -0.59470598 -0.66748207 -0.7359376  -0.79894522
 -0.85552786 -0.90485084 -0.94621553 -0.97905465 -1.00292884 -1.01752438
 -1.02265169 -1.01824459 -1.00435997 -0.98117802 -0.94900306 -0.90826486
 -0.85952094 -0.80345984 -0.74090576 -0.67282473 -0.60033243 -0.52470363
 -0.44738266 -0.36999416 -0.29435226 -0.22246571 -0.15653558 -0.09894092]",37.036488012539756,1.1083764871318087,1.2038469314575195,82.67786288261414
827,sqrt(x1**2+0.81*x1),"mul(sqrt(X0), sqrt(add(exp(0.226), add(X0, -0.414))))","[3.50509959 3.61018017 3.71526076 3.82034135 3.92542194 4.03050252
 4.13558311 4.2406637  4.34574429 4.45082488 4.55590546 4.66098605
 4.76606664 4.87114723 4.97622781 5.0813084  5.18638899 5.29146958
 5.39655016 5.50163075 5.60671134 5.71179193 5.81687252 5.9219531
 6.02703369 6.13211428 6.23719487 6.34227545 6.44735604 6.55243663]","[3.49469723 3.59539616 3.69605713 3.79668317 3.89727699 3.99784101
 4.09837743 4.19888822 4.2993752  4.39983999 4.50028407 4.6007088
 4.70111543 4.80150509 4.90187881 5.00223757 5.10258224 5.20291364
 5.30323251 5.40353957 5.50383545 5.60412076 5.70439605 5.80466184
 5.90491862 6.00516683 6.1054069  6.20563923 6.30586418 6.4060821 ]",0.0003311598258792767,7.991513920887034e-06,1.6508774757385254,11.971949100494385
828,0.38*x1+sin(0.35*x1),"mul(0.698, X0)","[2.0957714  2.16120901 2.22664662 2.29208424 2.35752185 2.42295947
 2.48839708 2.5538347  2.61927231 2.68470992 2.75014754 2.81558515
 2.88102277 2.94646038 3.011898   3.07733561 3.14277322 3.20821084
 3.27364845 3.33908607 3.40452368 3.4699613  3.53539891 3.60083653
 3.66627414 3.73171175 3.79714937 3.86258698 3.9280246  3.9856593 ]","[2.16458195 2.23440717 2.3042324  2.37405762 2.44388285 2.51370807
 2.58353329 2.65335852 2.72318374 2.79300897 2.86283419 2.93265942
 3.00248464 3.07230986 3.14213509 3.21196031 3.28178554 3.35161076
 3.42143599 3.49126121 3.56108643 3.63091166 3.70073688 3.77056211
 3.84038733 3.91021255 3.98003778 4.049863   4.11968823 4.18951345]",0.021880093271943433,0.037986596863507256,0.3041689395904541,70.87736010551453
829,sin(0.37*x1),"exp(log(sin(mul(X0, 0.373))))","[0.96349685 0.99084436 1.01819187 1.04553938 1.07288689 1.1002344
 1.12758191 1.15492942 1.18227693 1.20962444 1.23697195 1.26431946
 1.29166697 1.31901449 1.346362   1.37370951 1.40105702 1.42840453
 1.45575204 1.48309955 1.51044706 1.53779457 1.56514208 1.59248959
 1.6198371  1.64718462 1.67453213 1.70187964 1.72922715 1.75657466]","[0.91581782 0.93017147 0.94322836 0.95497028 0.96538087 0.97444561
 0.98215186 0.98848888 0.99344783 0.99702181 0.99920582 0.99999683
 0.99939373 0.99739737 0.99401052 0.98923791 0.98308618 0.97556393
 0.96668163 0.95645166 0.9448883  0.93200765 0.91782768 0.90236815
 0.88565063 0.8676984  0.8485365  0.82819165 0.80669221 0.78406815]",0.2539151324713457,9.820827576099533e-06,1.2322978973388672,4.1869847774505615
830,sqrt(x1+0.05),"sqrt(add(X0, 0.071))","[1.74209648 1.74238275 1.74266902 1.74295529 1.74324156 1.74352783
 1.74381409 1.74410036 1.74438663 1.7446729  1.74495917 1.74524544
 1.74553171 1.74581798 1.74610424 1.74639051 1.74667678 1.74696305
 1.74724932 1.74753559 1.74782186 1.74810812 1.74839439 1.74868066
 1.74896693 1.7492532  1.74953947 1.74982574 1.75011201 1.75039827]","[1.78083386 1.80869269 1.83612888 1.86316109 1.88980667 1.91608174
 1.94200135 1.96757954 1.99282946 2.01776343 2.04239302 2.06672912
 2.09078197 2.11456124 2.13807606 2.16133506 2.18434641 2.20711786
 2.22965676 2.25197008 2.27406448 2.29594626 2.31762146 2.33909582
 2.36037481 2.38146368 2.40236743 2.42309085 2.44363853 2.46401486]",0.03679172841002585,8.497197028899694e-06,1.7320547103881836,11.776478052139282
831,sqrt(sin(x1)),sqrt(sin(X0)),"[ 0.40056589  0.34364892  0.28673196  0.22981499  0.17289803  0.11598106
  0.0590641   0.00214713 -0.05476984 -0.1116868  -0.16860377 -0.22552073
 -0.2824377  -0.33935466 -0.39627163 -0.45318859 -0.51010556 -0.56702253
 -0.62393949 -0.68085646 -0.73777342 -0.79469039 -0.85160735 -0.90852432
 -0.96544129 -1.02235825 -1.07927522 -1.13619218 -1.19310915 -1.25002611]","[0.20391337 0.24160742 0.39717212 0.50551073 0.59226956 0.6652221
 0.72789844 0.78221346 0.82931668 0.86994396 0.90458671 0.93358223
 0.95716557 0.97550093 0.98870123 0.99684051 0.99996163 0.99808046
 0.99118748 0.97924679 0.96219264 0.93992269 0.91228693 0.87907024
 0.83996448 0.7945229  0.7420819  0.68161733 0.61145455 0.52859767]",1.8361702719424096,6.856355872531548e-06,2.427548885345459,4.062510967254639
